Transaction_ID,Amount,Hour,Merchant_Category,Distance_km,Device_Score,Daily_Transactions,Failed_Logins,International,Weekend,Account_Age_Months,Fraud
141883,2563.39,7,Shopping,112.1,96,7,0,0,0,94,0
141884,2399.46,19,Fuel,198.0,85,2,1,0,0,110,0
141885,6088.67,7,Travel,107.3,75,5,1,0,0,26,0
141886,5374.18,7,Fuel,116.3,96,2,0,0,0,47,0
141887,5664.51,16,Electronics,198.8,92,5,0,0,0,9,0
141888,9936.84,6,Electronics,48.4,68,2,0,0,0,129,0
141889,1002.11,20,Electronics,109.3,77,7,0,0,0,164,0
141890,8914.2,14,Grocery,50.3,96,3,0,0,1,15,0
141891,1311.04,6,Restaurant,160.3,65,5,0,0,0,17,0
141892,5822.75,5,Grocery,184.6,98,8,1,0,0,78,0
141893,9180.18,20,Fuel,165.4,91,4,0,0,1,66,0
141894,7486.16,7,Electronics,118.4,87,6,2,0,0,86,0
141895,1416.51,20,Fuel,122.9,77,5,0,0,0,65,0
141896,5021.55,12,Restaurant,44.2,67,7,0,0,0,174,0
141897,5864.08,7,Travel,172.4,85,6,0,0,0,36,0
141898,21.56,21,Shopping,108.9,96,4,0,0,0,135,0
141899,3219.99,22,Travel,146.5,61,6,0,0,1,100,0
141900,9979.4,2,Restaurant,58.0,84,7,0,0,0,175,0
141901,7625.81,22,Restaurant,151.0,83,8,0,0,0,8,0
141902,9091.73,8,Travel,72.5,70,3,0,0,0,44,0
141903,8183.08,22,Grocery,84.1,90,4,0,0,0,124,0
141904,9558.73,20,Electronics,77.8,68,7,1,0,0,54,0
141905,1179.8,9,Travel,174.2,60,6,1,0,0,56,0
141906,8802.64,11,Travel,90.8,64,5,0,0,0,73,0
141907,8692.21,9,Travel,17.5,62,8,1,0,0,152,0
141908,2666.98,15,Travel,182.3,70,5,1,0,1,29,0
141909,9181.39,18,Fuel,128.2,67,1,0,0,0,50,0
141910,5697.03,23,Electronics,197.1,76,2,0,0,0,28,0
141911,6347.87,8,Electronics,1.8,100,6,0,0,1,17,0
141912,4825.55,22,Electronics,141.3,81,4,0,1,0,151,0
141913,3379.23,3,Grocery,59.3,67,2,1,0,0,72,0
141914,9158.88,12,Shopping,172.9,95,4,1,0,0,97,0
141915,6948.87,2,Grocery,42.6,67,3,0,0,0,128,0
141916,3145.24,17,Electronics,164.1,100,1,0,0,1,171,0
141917,9894.86,15,Travel,17.4,73,4,1,0,0,51,0
141918,2584.06,2,Fuel,189.1,80,1,0,0,1,155,0
141919,7145.02,14,Electronics,50.6,67,7,0,0,1,47,0
141920,7005.46,21,Travel,58.1,75,2,1,0,0,74,0
141921,2815.49,9,Grocery,113.0,87,7,0,0,0,44,0
141922,74.13,3,Electronics,119.1,86,7,0,0,1,157,0
141923,6573.14,18,Restaurant,172.7,81,4,0,0,0,28,0
141924,5843.16,22,Grocery,125.5,84,2,0,0,0,108,0
141925,9543.94,14,Electronics,178.8,72,7,0,0,0,132,0
141926,6389.17,22,Shopping,190.9,81,2,0,0,0,121,0
141927,7041.72,13,Restaurant,128.8,91,3,0,0,0,174,0
141928,2137.52,22,Shopping,139.9,66,7,1,0,1,21,0
141929,9603.76,9,Electronics,33.2,77,7,0,0,1,26,0
141930,2620.38,7,Electronics,121.4,87,1,0,0,0,46,0
141931,9897.94,0,Restaurant,150.4,61,2,0,0,1,8,0
141932,8584.12,10,Travel,114.8,93,1,0,0,0,41,0
141933,5518.16,5,Restaurant,135.9,79,4,0,0,0,28,0
141934,5154.06,5,Travel,94.7,84,1,0,0,1,144,0
141935,5727.81,0,Electronics,77.6,79,5,0,0,0,13,0
141936,6186.89,1,Shopping,79.1,90,5,0,0,1,105,0
141937,7952.97,7,Travel,118.9,82,6,0,0,0,66,0
141938,8832.23,17,Electronics,125.2,69,8,0,0,1,165,0
141939,5833.63,19,Electronics,101.8,64,7,0,0,0,50,0
141940,352.2,3,Shopping,117.7,81,5,0,0,1,119,0
141941,3496.54,6,Travel,170.6,90,3,0,0,1,77,0
141942,897.94,22,Grocery,114.4,85,8,0,0,0,174,0
141943,7153.69,13,Electronics,145.4,93,3,2,0,0,112,0
141944,924.3,12,Fuel,1.6,68,2,0,0,0,153,0
141945,5225.56,17,Fuel,103.1,74,4,0,0,1,165,0
141946,3278.25,14,Shopping,159.6,63,7,0,0,0,101,0
141947,4891.13,2,Shopping,3.3,100,2,0,0,0,53,0
141948,5976.4,19,Grocery,109.9,92,2,1,0,1,99,0
141949,6044.39,20,Fuel,107.9,60,6,0,0,0,14,0
141950,513.87,13,Travel,122.1,86,3,1,0,0,94,0
141951,5447.56,9,Electronics,98.9,69,4,0,0,0,124,0
141952,5894.61,19,Electronics,61.5,82,1,0,0,0,23,0
141953,9950.81,21,Fuel,1.6,65,6,1,1,0,90,0
141954,1262.82,1,Grocery,28.7,83,8,0,0,1,79,0
141955,1122.44,9,Travel,13.5,70,8,0,0,1,13,0
141956,9523.38,11,Restaurant,20.2,100,4,0,0,0,129,0
141957,6510.48,9,Travel,136.1,100,4,0,0,0,67,0
141958,985.08,9,Shopping,181.8,98,4,1,0,0,142,0
141959,5420.91,5,Shopping,97.2,67,5,0,0,1,87,0
141960,6043.96,0,Grocery,70.5,88,3,0,0,0,163,0
141961,2129.75,3,Restaurant,164.7,78,4,0,0,1,145,0
141962,9550.02,17,Fuel,87.2,76,4,0,0,0,28,0
141963,9007.33,7,Travel,35.4,86,5,0,0,0,30,0
141964,1086.69,22,Electronics,4.1,83,6,0,0,1,6,0
141965,8747.55,6,Grocery,114.4,72,6,0,0,0,132,0
141966,2601.74,1,Shopping,15.4,82,1,0,0,0,106,0
141967,3275.64,23,Fuel,52.2,90,5,0,0,0,16,0
141968,6949.33,16,Shopping,32.1,91,3,0,0,0,155,0
141969,5945.87,3,Fuel,189.6,88,1,0,0,0,6,0
141970,1116.37,19,Grocery,94.1,100,5,0,0,0,76,0
141971,9495.48,20,Fuel,83.5,79,2,0,0,0,86,0
141972,2034.35,8,Grocery,101.6,69,4,0,0,1,108,0
141973,941.47,20,Travel,10.9,88,6,1,0,0,54,0
141974,1767.54,8,Shopping,127.2,82,1,0,1,1,89,0
141975,1719.87,20,Restaurant,13.2,75,5,0,0,0,86,0
141976,4363.39,10,Shopping,25.5,62,3,1,0,0,84,0
141977,7804.56,5,Electronics,75.3,98,6,0,0,1,75,0
141978,6956.39,20,Shopping,159.1,99,2,1,0,0,117,0
141979,1504.79,19,Restaurant,59.5,75,5,0,0,0,130,0
141980,8705.04,9,Shopping,149.2,79,3,0,0,0,158,0
141981,9812.56,6,Travel,133.7,72,5,0,0,1,89,0
141982,5470.52,13,Travel,194.6,78,7,0,0,1,47,0
141983,6070.26,7,Electronics,114.0,82,8,0,0,0,115,0
141984,3416.0,21,Restaurant,55.3,84,2,1,0,0,35,0
141985,2118.16,12,Electronics,5.6,69,7,0,0,0,52,0
141986,8232.6,9,Fuel,163.5,79,7,1,0,1,78,0
141987,1114.18,1,Fuel,133.8,87,7,0,0,0,56,0
141988,5898.52,2,Shopping,159.1,93,5,0,0,1,80,0
141989,1461.53,16,Restaurant,169.1,68,8,0,0,0,159,0
141990,4658.36,15,Grocery,127.8,74,4,1,0,0,26,0
141991,5526.66,23,Grocery,194.1,87,8,1,0,0,134,0
141992,2909.8,7,Fuel,28.3,78,2,0,0,1,99,0
141993,1042.99,7,Fuel,191.4,87,7,0,0,1,77,0
141994,7951.75,13,Travel,141.4,69,6,0,0,0,63,0
141995,1503.6,11,Restaurant,79.1,90,3,0,0,1,99,0
141996,7040.09,23,Electronics,60.0,73,8,2,0,0,31,0
141997,6304.45,6,Travel,24.7,67,2,0,0,0,137,0
141998,7347.35,18,Shopping,42.7,78,6,0,0,0,62,0
141999,662.19,0,Restaurant,118.2,64,7,0,0,0,99,0
142000,6537.51,0,Grocery,64.7,100,1,0,0,0,33,0
142001,4784.32,10,Fuel,102.1,72,4,0,0,1,149,0
142002,1059.1,12,Shopping,68.6,63,4,0,0,1,47,0
142003,9657.82,17,Restaurant,67.6,64,8,0,0,1,137,0
142004,5664.3,21,Restaurant,57.0,81,2,0,0,0,91,0
142005,1720.11,11,Electronics,50.9,61,4,0,0,0,39,0
142006,885.81,23,Grocery,153.5,62,7,1,0,0,23,0
142007,7989.93,1,Travel,11.5,98,3,0,0,0,147,0
142008,5655.66,2,Shopping,73.0,91,6,0,0,0,21,0
142009,4070.75,18,Restaurant,110.7,75,7,0,0,0,16,0
142010,6047.81,16,Grocery,24.6,63,2,2,0,0,103,0
142011,5280.8,13,Grocery,0.6,78,4,1,0,1,80,0
142012,7155.12,8,Fuel,25.9,89,2,1,0,0,45,0
142013,6827.97,21,Shopping,69.4,89,6,0,0,0,144,0
142014,1995.31,8,Travel,107.9,62,7,0,0,0,28,0
142015,3927.51,22,Travel,177.0,96,5,0,0,0,68,0
142016,3825.63,17,Restaurant,101.4,91,4,0,0,1,7,0
142017,9901.35,17,Travel,60.6,60,6,0,0,0,167,0
142018,3122.95,9,Electronics,188.3,94,4,0,0,0,132,0
142019,7889.64,0,Fuel,76.1,72,6,1,1,0,58,0
142020,2166.71,21,Shopping,173.1,86,3,1,0,0,96,0
142021,5632.81,2,Electronics,153.7,74,3,0,0,0,76,0
142022,6410.0,2,Restaurant,151.3,76,4,0,0,0,73,0
142023,2483.54,13,Grocery,174.8,91,3,0,0,0,159,0
142024,1808.21,1,Fuel,130.0,62,3,0,0,1,99,0
142025,7501.11,10,Grocery,85.1,80,5,0,0,0,122,0
142026,950.67,8,Fuel,185.3,92,5,0,0,1,108,0
142027,3861.12,5,Fuel,72.7,64,4,0,0,0,170,0
142028,3241.02,11,Fuel,14.5,89,6,2,0,1,18,0
142029,8920.73,5,Shopping,87.8,61,3,0,0,1,137,0
142030,3407.84,17,Shopping,131.4,66,3,0,0,0,145,0
142031,5049.31,13,Travel,124.8,71,7,0,0,0,178,0
142032,3644.44,13,Grocery,169.3,97,4,0,0,0,41,0
142033,2606.86,13,Travel,133.4,92,8,0,0,0,19,0
142034,5669.59,13,Travel,136.1,68,4,0,0,0,31,0
142035,161.63,21,Grocery,77.0,78,4,0,0,0,59,0
142036,5006.1,22,Fuel,145.8,92,1,0,0,0,14,0
142037,6757.54,6,Electronics,157.5,66,3,0,0,1,178,0
142038,1544.94,5,Fuel,122.3,76,3,0,0,0,92,0
142039,9184.41,7,Electronics,156.4,87,8,1,0,1,148,0
142040,4458.49,20,Shopping,11.7,94,2,0,0,0,150,0
142041,7522.01,7,Restaurant,199.6,75,7,0,0,0,79,0
142042,2652.65,8,Shopping,43.3,63,1,0,0,0,62,0
142043,7882.77,14,Grocery,55.9,88,4,0,0,1,136,0
142044,3089.34,10,Fuel,61.4,65,7,0,0,0,29,0
142045,4158.12,4,Restaurant,47.4,73,4,0,0,1,116,0
142046,1968.93,18,Restaurant,151.3,83,1,0,1,0,173,0
142047,4756.96,22,Restaurant,119.9,85,3,0,0,0,40,0
142048,3435.23,20,Fuel,152.6,75,5,0,0,0,115,0
142049,4500.97,2,Fuel,188.8,74,1,1,0,1,180,0
142050,341.68,6,Restaurant,150.2,68,4,1,0,0,96,0
142051,1959.53,22,Grocery,114.2,73,5,1,0,0,177,0
142052,228.01,10,Travel,12.5,75,4,1,0,0,36,0
142053,2604.19,4,Electronics,85.4,82,6,1,0,1,105,0
142054,4922.12,12,Grocery,184.8,91,6,0,0,0,90,0
142055,9368.48,11,Restaurant,18.5,85,3,0,0,0,59,0
142056,7131.35,19,Travel,142.4,87,4,0,0,0,139,0
142057,3889.11,10,Shopping,52.8,85,2,2,0,0,11,0
142058,2527.28,14,Electronics,7.9,84,3,0,0,0,97,0
142059,6060.45,5,Restaurant,147.0,63,5,0,0,1,83,0
142060,5843.58,22,Electronics,87.3,70,4,0,0,0,72,0
142061,5535.56,13,Fuel,196.6,81,7,0,0,0,92,0
142062,5857.12,16,Fuel,30.8,84,2,0,0,0,53,0
142063,7256.91,14,Fuel,145.1,69,2,0,0,0,109,0
142064,6591.46,19,Grocery,199.9,86,8,0,0,1,135,0
142065,919.35,7,Fuel,3.2,69,5,1,0,0,165,0
142066,1644.13,20,Grocery,47.4,97,2,1,0,0,178,0
142067,2512.36,17,Electronics,107.1,100,1,1,0,1,52,0
142068,6571.66,13,Shopping,192.0,64,7,0,0,0,171,0
142069,7411.55,10,Grocery,9.9,83,7,0,0,0,163,0
142070,9109.29,23,Grocery,10.3,88,5,0,0,0,154,0
142071,3792.75,20,Fuel,42.6,73,3,0,0,0,91,0
142072,9162.17,13,Electronics,187.6,93,8,0,0,1,112,0
142073,3411.83,19,Grocery,142.3,91,5,1,0,0,103,0
142074,3135.05,4,Travel,123.2,82,2,1,0,0,158,0
142075,5023.56,6,Restaurant,91.7,82,5,0,0,1,28,0
142076,8754.53,6,Fuel,133.8,100,2,0,0,1,28,0
142077,7046.74,17,Travel,14.0,75,2,0,0,1,155,0
142078,2986.81,8,Shopping,25.3,89,5,2,0,0,26,0
142079,4133.59,0,Restaurant,30.9,92,7,0,0,0,46,0
142080,6271.68,19,Travel,173.7,94,3,0,0,0,26,0
142081,8647.36,7,Travel,42.1,63,6,0,0,1,63,0
142082,8656.27,6,Restaurant,5.8,68,7,0,0,0,89,0
142083,2702.15,12,Grocery,80.8,60,4,0,0,0,40,0
142084,5536.77,2,Restaurant,102.5,80,6,2,0,0,177,0
142085,654.29,22,Fuel,72.7,88,1,0,0,0,91,0
142086,8254.1,16,Shopping,42.1,91,3,0,0,1,102,0
142087,7270.05,22,Shopping,34.2,83,4,0,0,1,154,0
142088,9961.23,4,Grocery,187.9,93,8,1,0,0,172,0
142089,8391.94,18,Fuel,52.4,62,1,0,0,0,58,0
142090,71.58,13,Electronics,76.8,90,4,0,0,0,88,0
142091,1846.3,16,Shopping,138.8,99,2,0,0,0,83,0
142092,5371.99,5,Travel,103.0,87,5,1,0,1,110,0
142093,344.02,15,Shopping,187.2,95,2,0,0,0,68,0
142094,3514.7,20,Travel,51.7,65,1,0,0,1,107,0
142095,1872.88,13,Fuel,71.0,98,5,0,0,0,16,0
142096,9142.09,15,Restaurant,72.2,69,5,1,0,0,165,0
142097,955.31,21,Fuel,39.8,63,6,0,0,1,152,0
142098,1890.06,0,Grocery,39.0,83,1,0,0,0,160,0
142099,9365.28,10,Electronics,150.9,98,2,0,0,0,54,0
142100,8320.63,14,Electronics,70.5,60,2,0,0,0,30,0
142101,3330.09,13,Shopping,110.9,62,8,0,0,0,18,0
142102,2080.7,4,Shopping,120.1,64,2,1,0,0,158,0
142103,3290.09,10,Restaurant,116.2,97,7,0,0,0,75,0
142104,9688.63,4,Fuel,41.1,92,5,0,0,0,70,0
142105,6975.66,21,Restaurant,116.9,75,4,0,0,1,121,0
142106,9752.76,21,Grocery,193.5,67,4,0,0,0,119,0
142107,7765.03,22,Fuel,148.6,93,1,0,0,1,54,0
142108,4869.26,20,Travel,11.3,90,6,0,0,0,61,0
142109,7033.72,22,Grocery,95.2,78,8,2,0,0,175,0
142110,9129.68,0,Fuel,65.4,63,6,0,0,0,10,0
142111,4940.29,10,Grocery,120.5,92,6,0,0,0,42,0
142112,630.83,3,Shopping,52.8,92,5,0,0,0,55,0
142113,8016.21,14,Restaurant,63.1,69,4,1,0,0,14,0
142114,3318.72,10,Electronics,83.9,100,8,1,1,0,143,0
142115,7186.64,19,Shopping,115.3,97,5,0,0,0,158,0
142116,5864.91,23,Fuel,74.3,62,6,0,0,0,161,0
142117,7968.78,4,Fuel,87.0,91,6,0,0,0,169,0
142118,4375.6,13,Grocery,125.4,71,3,1,0,1,179,0
142119,9564.45,22,Grocery,10.0,80,6,1,0,0,21,0
142120,9569.05,18,Grocery,111.4,91,8,0,0,0,18,0
142121,6926.92,18,Fuel,57.2,85,4,0,0,0,131,0
142122,8116.09,9,Fuel,150.3,87,3,0,0,0,8,0
142123,1831.16,12,Grocery,55.4,71,7,0,0,1,110,0
142124,8531.27,2,Electronics,110.1,82,2,0,0,0,9,0
142125,1627.41,5,Restaurant,192.8,83,8,0,0,0,128,0
142126,8978.69,4,Shopping,32.3,95,8,0,0,1,33,0
142127,2545.89,7,Electronics,176.8,76,5,0,0,0,60,0
142128,349.57,2,Fuel,134.2,95,5,0,0,1,162,0
142129,3788.87,18,Electronics,176.6,81,8,0,0,1,81,0
142130,9950.86,9,Restaurant,92.6,98,6,0,0,0,173,0
142131,2142.9,7,Restaurant,121.1,82,2,1,1,0,112,0
142132,6575.62,13,Electronics,127.3,84,7,2,0,0,83,0
142133,6992.43,2,Electronics,83.7,94,6,0,0,0,156,0
142134,1717.71,3,Shopping,22.9,86,1,0,0,0,61,0
142135,6667.57,20,Travel,186.2,71,4,0,0,0,113,0
142136,7764.28,7,Shopping,177.7,63,8,0,0,0,10,0
142137,3996.35,21,Travel,146.3,66,2,1,0,1,141,0
142138,4877.05,16,Travel,166.5,83,1,2,0,1,138,0
142139,2506.61,2,Shopping,65.4,97,6,0,0,0,14,0
142140,663.41,0,Fuel,159.0,98,8,0,0,0,130,0
142141,2916.05,6,Travel,176.4,93,1,0,0,1,63,0
142142,2278.87,14,Restaurant,150.7,94,6,0,0,0,105,0
142143,2636.16,9,Electronics,52.1,73,3,1,0,0,79,0
142144,2134.36,6,Restaurant,78.6,86,6,0,0,0,141,0
142145,1988.57,4,Fuel,149.5,88,7,0,0,0,113,0
142146,2716.91,14,Fuel,70.1,82,5,0,0,1,131,0
142147,9113.23,4,Grocery,45.4,90,4,1,0,0,116,0
142148,6756.36,11,Travel,25.9,80,3,0,0,0,123,0
142149,2239.79,8,Shopping,181.7,91,4,0,0,0,115,0
142150,1254.11,23,Travel,137.3,83,6,0,0,1,173,0
142151,3308.23,9,Travel,28.7,91,5,0,1,1,94,0
142152,4989.72,19,Travel,16.6,81,7,0,0,0,70,0
142153,2152.34,10,Grocery,63.6,72,2,0,0,0,170,0
142154,95.67,3,Shopping,23.7,96,4,0,0,0,165,0
142155,2003.37,3,Travel,126.8,83,3,0,0,1,150,0
142156,7519.54,11,Grocery,193.8,94,7,0,0,0,154,0
142157,8681.75,0,Shopping,92.5,75,4,1,0,0,129,0
142158,374.42,7,Electronics,88.2,60,3,0,0,0,99,0
142159,8610.66,3,Restaurant,115.5,77,6,0,0,0,9,0
142160,9490.22,5,Fuel,168.3,94,5,0,0,1,103,0
142161,6763.01,5,Grocery,40.7,67,6,0,0,0,156,0
142162,5056.17,6,Travel,139.9,91,1,1,1,0,154,0
142163,4313.2,17,Grocery,85.3,79,2,0,0,0,128,0
142164,34.55,10,Electronics,138.0,69,5,1,0,1,71,0
142165,3664.83,4,Travel,24.7,60,5,0,1,0,16,0
142166,4386.85,21,Grocery,43.3,89,6,0,0,1,154,0
142167,2456.7,1,Shopping,87.5,60,2,0,0,0,149,0
142168,957.07,13,Grocery,196.2,63,2,0,0,0,74,0
142169,9044.76,8,Fuel,13.6,67,7,0,0,0,78,0
142170,7477.36,13,Restaurant,127.4,92,6,0,0,0,108,0
142171,2980.09,9,Electronics,81.6,98,3,0,0,0,82,0
142172,2304.16,7,Travel,167.7,77,3,0,0,0,72,0
142173,9817.72,21,Electronics,38.1,100,3,0,0,0,17,0
142174,6203.63,16,Restaurant,178.5,94,6,0,1,1,167,0
142175,3220.79,23,Electronics,139.8,89,3,0,0,0,100,0
142176,7138.81,19,Electronics,113.8,77,6,1,0,0,15,0
142177,5407.92,22,Restaurant,82.2,98,3,0,0,0,10,0
142178,4844.51,8,Grocery,190.0,67,7,0,0,0,92,0
142179,1960.51,15,Electronics,66.4,100,3,0,0,1,117,0
142180,5146.29,10,Grocery,61.7,77,2,0,1,0,120,0
142181,2979.67,16,Grocery,191.8,71,8,0,1,1,86,0
142182,2129.62,7,Travel,1.6,79,6,1,0,0,171,0
142183,3759.64,19,Grocery,8.1,61,8,1,0,0,114,0
142184,9038.5,4,Shopping,178.9,88,3,0,0,0,79,0
142185,2487.2,21,Electronics,168.7,84,6,1,0,0,63,0
142186,4391.61,23,Grocery,125.3,83,4,0,0,0,92,0
142187,2437.29,11,Restaurant,100.2,61,1,0,1,0,70,0
142188,9475.52,13,Travel,121.5,76,2,0,0,1,107,0
142189,2966.7,15,Travel,179.7,81,2,0,0,0,11,0
142190,5088.73,10,Shopping,194.0,77,4,0,0,0,156,0
142191,6301.05,3,Restaurant,38.0,84,6,0,1,0,8,0
142192,7069.92,15,Electronics,176.5,61,4,0,0,0,53,0
142193,6995.02,16,Electronics,157.8,86,2,0,0,0,70,0
142194,8021.21,22,Restaurant,136.7,100,1,0,1,0,133,0
142195,885.61,7,Restaurant,33.5,77,2,0,0,0,105,0
142196,8134.04,23,Grocery,59.1,99,8,0,0,0,178,0
142197,4328.0,6,Travel,116.2,86,4,0,0,1,158,0
142198,4972.64,1,Fuel,49.5,86,4,0,0,0,60,0
142199,5711.76,20,Restaurant,107.1,61,2,0,0,0,57,0
142200,4144.48,20,Travel,70.2,87,6,0,0,0,60,0
142201,2148.97,15,Travel,153.7,86,2,0,0,0,109,0
142202,2525.76,18,Restaurant,163.4,74,1,0,0,0,17,0
142203,4095.06,21,Fuel,200.0,86,4,1,0,0,28,0
142204,5439.13,15,Travel,58.6,83,7,0,0,0,127,0
142205,1476.72,7,Restaurant,131.9,64,5,0,0,0,153,0
142206,1369.52,6,Fuel,187.4,68,1,0,0,0,149,0
142207,4038.82,3,Shopping,173.2,62,5,0,0,0,117,0
142208,5439.58,11,Electronics,143.6,89,5,0,0,0,36,0
142209,4860.83,10,Fuel,153.1,99,4,1,0,0,79,0
142210,478.45,18,Shopping,129.5,65,1,0,0,0,32,0
142211,6886.58,16,Electronics,155.5,77,8,0,0,1,149,0
142212,7649.23,9,Restaurant,104.7,100,5,0,0,0,79,0
142213,7144.93,16,Shopping,163.1,71,4,0,0,0,90,0
142214,8534.82,17,Travel,54.9,95,1,1,0,1,83,0
142215,4138.66,14,Fuel,131.4,99,6,0,1,0,50,0
142216,4471.06,7,Grocery,44.1,99,3,0,0,0,91,0
142217,2388.5,15,Shopping,66.0,71,6,0,0,1,18,0
142218,7351.36,2,Travel,112.4,82,7,0,0,0,84,0
142219,3858.9,14,Fuel,39.4,78,2,0,1,0,35,0
142220,9853.92,4,Fuel,18.2,98,6,2,0,1,149,0
142221,7083.39,1,Electronics,133.2,97,6,0,0,0,112,0
142222,97.81,12,Electronics,27.1,77,2,0,1,0,81,0
142223,8819.48,16,Grocery,2.8,68,8,0,0,1,125,0
142224,5630.87,21,Travel,113.5,88,3,0,0,0,40,0
142225,9052.95,3,Fuel,82.8,89,8,0,0,1,132,0
142226,1635.7,1,Electronics,59.7,86,2,0,0,0,116,0
142227,4368.92,2,Fuel,99.7,73,6,0,0,0,77,0
142228,4153.13,2,Travel,23.9,91,5,0,0,0,167,0
142229,7868.55,9,Shopping,50.1,95,1,0,0,0,16,0
142230,6877.12,20,Fuel,114.7,64,3,0,0,0,115,0
142231,7694.88,6,Restaurant,181.9,89,1,1,0,0,89,0
142232,2721.0,21,Shopping,115.6,81,6,1,0,0,21,0
142233,1906.79,15,Restaurant,18.7,86,3,0,0,0,152,0
142234,7634.17,16,Shopping,179.2,60,3,0,0,0,153,0
142235,4689.18,12,Grocery,112.7,76,8,1,1,0,31,0
142236,9786.48,4,Shopping,75.5,71,3,0,0,0,97,0
142237,2412.0,12,Electronics,94.4,83,8,1,0,0,59,0
142238,4503.57,19,Electronics,33.0,89,5,1,0,0,47,0
142239,9992.24,8,Shopping,135.5,86,2,1,0,0,94,0
142240,4985.39,4,Travel,54.3,76,3,0,0,1,148,0
142241,7977.35,0,Restaurant,132.2,82,5,0,0,0,108,0
142242,7224.97,15,Fuel,133.2,100,3,0,0,1,153,0
142243,6059.76,6,Travel,2.1,100,8,0,0,0,30,0
142244,2954.32,0,Shopping,17.0,68,4,0,0,1,88,0
142245,3459.63,19,Grocery,89.0,96,7,0,1,0,69,0
142246,4350.57,20,Travel,193.0,62,7,0,0,0,109,0
142247,7353.53,10,Shopping,58.0,74,8,0,0,0,21,0
142248,2980.04,3,Grocery,69.5,96,1,1,0,1,87,0
142249,3111.74,20,Restaurant,56.0,83,3,0,0,0,177,0
142250,3310.28,12,Fuel,73.6,82,2,0,0,0,49,0
142251,4835.18,20,Restaurant,154.3,100,6,0,0,1,13,0
142252,4320.06,1,Grocery,52.3,80,4,0,0,1,28,0
142253,8166.17,2,Restaurant,101.8,87,5,0,0,1,17,0
142254,1299.35,16,Fuel,79.5,95,2,1,0,1,165,0
142255,6848.94,23,Grocery,155.1,86,8,0,0,0,89,0
142256,6424.09,19,Fuel,139.7,93,3,0,0,0,119,0
142257,8653.95,6,Fuel,64.5,86,5,0,0,0,142,0
142258,3094.61,22,Electronics,149.3,90,2,0,1,1,123,0
142259,5613.18,11,Shopping,190.2,100,7,0,0,1,33,0
142260,6801.69,4,Fuel,45.0,93,3,2,0,0,113,0
142261,9376.88,19,Electronics,180.7,83,4,0,0,0,84,0
142262,7696.78,10,Electronics,189.8,77,6,0,0,0,137,0
142263,2563.25,7,Electronics,183.1,96,4,1,0,1,97,0
142264,9975.84,6,Shopping,18.8,79,7,0,0,1,105,0
142265,1232.52,14,Shopping,139.4,82,4,0,1,0,22,0
142266,483.17,20,Restaurant,154.5,96,1,1,0,1,160,0
142267,2919.28,21,Travel,118.1,90,6,1,0,0,21,0
142268,2556.83,4,Fuel,100.4,85,3,1,0,0,46,0
142269,8317.71,23,Grocery,154.5,76,2,0,0,1,150,0
142270,9527.46,3,Shopping,170.4,71,6,0,0,0,99,0
142271,3041.61,6,Grocery,4.8,67,2,0,0,1,65,0
142272,8306.87,7,Grocery,92.8,73,8,0,0,0,12,0
142273,6967.49,3,Travel,175.3,70,7,0,0,0,7,0
142274,2774.99,9,Electronics,143.5,69,3,1,0,0,111,0
142275,2810.25,23,Restaurant,105.3,66,1,0,0,0,63,0
142276,1238.1,20,Restaurant,113.0,91,3,0,1,1,78,0
142277,9755.01,4,Restaurant,0.1,77,2,0,0,1,111,0
142278,2440.3,17,Grocery,8.5,89,6,0,0,0,16,0
142279,3194.05,19,Travel,17.0,85,3,0,0,1,38,0
142280,8950.46,9,Shopping,145.9,83,5,1,0,1,55,0
142281,8263.32,11,Travel,81.7,61,8,0,0,0,135,0
142282,1206.57,2,Grocery,70.5,74,8,1,0,1,58,0
142283,1223.17,1,Travel,30.6,79,1,0,1,1,83,0
142284,2903.1,2,Restaurant,42.7,99,8,0,0,0,96,0
142285,7966.91,15,Travel,17.6,63,5,0,0,0,130,0
142286,1082.45,15,Fuel,66.2,85,3,0,0,0,12,0
142287,7760.68,17,Shopping,97.0,68,1,0,0,0,126,0
142288,8484.36,5,Grocery,60.5,87,5,0,0,0,99,0
142289,1493.14,20,Restaurant,143.7,82,1,0,0,1,178,0
142290,7902.01,22,Grocery,196.3,94,2,1,0,0,58,0
142291,6137.32,22,Travel,172.0,79,6,0,1,1,92,0
142292,7462.26,9,Shopping,10.3,70,7,1,0,0,177,0
142293,5705.43,2,Electronics,68.8,90,2,2,0,0,59,0
142294,3785.89,1,Shopping,108.2,73,3,1,0,0,87,0
142295,6821.95,17,Fuel,188.0,80,1,0,0,0,106,0
142296,3483.86,23,Fuel,33.2,85,7,1,0,0,92,0
142297,8468.56,0,Grocery,128.2,89,6,0,0,0,135,0
142298,8813.83,20,Fuel,20.3,75,1,0,0,0,171,0
142299,7644.06,4,Travel,3.5,93,4,0,0,0,124,0
142300,2838.31,1,Restaurant,85.5,75,6,0,0,0,144,0
142301,2838.75,6,Fuel,63.0,71,3,1,0,0,80,0
142302,9634.96,13,Fuel,13.8,62,1,0,0,1,157,0
142303,1814.49,20,Fuel,135.7,95,6,1,0,1,91,0
142304,4518.0,12,Fuel,10.2,61,2,0,0,0,28,0
142305,3969.54,14,Grocery,149.4,66,6,0,0,0,96,0
